d,phi,u
0.020702801306236474,-0.06986755434580688,0.13716045871655785
0.020426518413354966,-0.07019099701072878,0.13407418712282088
0.020155679814145788,-0.06966369968871919,0.1318930984527387
0.019893275983596137,-0.06830569834534334,0.13062706149061803
0.019641977721606363,-0.06614756533931725,0.13027221187674637
0.019404131638038447,-0.06322985771270366,0.1308114586676808
0.019181766374219755,-0.05960241422168594,0.1322152495205116
0.018976607504515353,-0.05532351483701705,0.13444256020813647
0.018790098763794116,-0.0504589197284801,0.13744206790946106
0.018623427112887114,-0.04508080749902618,0.14115346362984496
0.018477549186410758,-0.03926663454462757,0.14550885731948002
0.018353216855710452,-0.033097938809491835,0.1504342297476127
0.018250999963432935,-0.026659111842508267,0.15585088779182107
0.01817130471572037,-0.02003616293628393,0.16167688422091978
0.018114386717308473,-0.013315498278046112,0.1678283688950386
0.018080358164988652,-0.006582736529579609,0.17422084512030692
0.018069189237292616,7.84198238799671e-05,0.18077031219680612
0.0180807041976786,0.006587240532620648,0.18739428250940662
0.018114573135806,0.012866937077002082,0.1940126684350621
0.01817030058548097,0.018845534600547904,0.2005485404553576
0.018247212466163898,0.0244566383689491,0.20692876303058808
0.018344442894038138,0.029640089764952353,0.21308451870533374
0.018460922403010005,0.0343425095996648,0.21895173362976483
0.01859536901668679,0.03851772898249623,0.22447141914936414
0.01874628343502749,0.0421271101066968,0.22958994445697167
0.018911949362384273,0.04513976103049227,0.234259254654335
0.019090439726305752,0.04753264985269127,0.23843704711574878
0.019279629237283546,0.04929062460477066,0.24208691697760612
