d,phi,u
-0.2586650787283902,-1.4506214345880046,0.5922446247396006
-0.2606481970951058,-1.4230322063588654,0.3823679621636531
-0.26207625921742794,-1.390254797240581,0.6326182324104787
-0.2642425333244178,-1.3651912791724754,0.3260841226108734
-0.26611438853699454,-1.337587283519113,-1.045335357615925
-0.2689480254457366,-1.320201231031859,0.21216613420259617
-0.2722394070044247,-1.3081727849122997,0.48239471359761316
-0.2763162102156165,-1.3049584354821895,-0.30928446271203397
-0.2805576775036762,-1.3042740680196088,-0.19434890776017102
-0.28279916873988586,-1.2836809495520387,-0.6790827735776735
-0.28531367271189456,-1.2660363491168547,0.16371681605174104
-0.2884829728494971,-1.2554509406329886,0.27044864909823335
-0.2909391689258838,-1.2377888455684376,-0.5872355528682158
-0.2929808540369976,-1.2159092147164903,-1.1824652316938313
-0.2939207391967398,-1.1822954884185084,0.38154985664580016
-0.2952514457708344,-1.1525588725611196,0.5242782856567553
-0.2970596255857707,-1.1279612829696863,-0.5603305303071543
-0.2979670636355167,-1.0935227794426408,-0.17493597043001125
-0.2975381821144718,-1.043676076385868,0.2996692474907301
-0.29801762643914653,-1.0035014313474282,-0.3575181847454461
-0.2994168227621161,-0.9740880437417263,0.7922483419798129
-0.30006599592865557,-0.9359242656449989,-0.8962318741608976
-0.30062487687607664,-0.8966000584540015,-0.49255884844043585
-0.30171953929965456,-0.8641802330133159,0.39278521558710183
-0.3024084557637936,-0.8267910812189643,0.13459798569967948
-0.3041711131902587,-0.8042579553635231,0.32651473751749255
-0.3047771240376318,-0.7664587150527925,0.12243550435009441
-0.304930667574534,-0.722156725976152,0.05761463057670516
-0.3056928851054983,-0.6869747557028486,-0.4866507099147272
-0.30664958587624014,-0.655393681227647,0.5736584938041984
-0.3079439810668383,-0.6301319956410972,0.2115948084352226
-0.3092990397049067,-0.6069457932052557,0.3388248133848236
-0.31063265437354204,-0.5844779949371379,0.09695290188035065
-0.3114424226014414,-0.5535617246061906,-0.20023687767983273
-0.31275641775298846,-0.5329952652161063,-0.3092852943564421
-0.3141599271261519,-0.51536424721862,-0.2658613978399431
-0.3157359618576421,-0.5023977785105456,-0.18416006657964978
-0.31725420543043326,-0.4894427206615537,-0.9798946981288956
-0.31848299268237357,-0.47154438923109687,-0.47831021112684996
-0.3193848092699718,-0.4475444137520937,0.360218634907536
-0.3200500664811128,-0.4189800783729582,-0.00015477369576235873
-0.3205787772672095,-0.387821653268047,0.0611800215435465
-0.3205155489121121,-0.3411527732083086,-0.2454365180257358
-0.32032590200187405,-0.2894012403044215,-0.9745595165067961
-0.3204382890079098,-0.2472202223695116,0.37539884471814394
-0.3205929360391031,-0.20732742726432699,0.07529881007124323
-0.3207820558385519,-0.17044000519889252,0.017039752108246653
-0.32089673226809,-0.13104696410842037,-0.3468945880422103
-0.32082866864627224,-0.0773303365548979,-0.07978176089133153
-0.320851613300702,-0.03369924008714939,-0.06830629299638595
-0.3208626623854638,0.006192730017039624,-0.02785512004569453
-0.32083688051525927,0.04381510823888056,0.4568860099996669
-0.32079716297604444,0.085536079165173,-0.7817680461618018
